,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,year
1104,SI,2022-08-05,94.8,2.6,6.16,"Ray, Robbie",650859,592662,,swinging_strike,,,,,6.0,"With Luis Rengifo batting, Andrew Velazquez picked off and caught stealing 2nd base, second baseman Abraham Toro.",R,R,L,SEA,LAA,S,,,0,0,2022,1.1,1.12,0.42,2.53,,,623205.0,2,3,Top,,,,,663728,,,-8.219770533781135,-137.84094311324515,-6.39249066194319,15.849747573628804,28.065319287367807,-16.596905085162994,3.19,1.49,,,,95.6,2205.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.9,,,,,,,,21,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,151.0,0.0,-0.035,2022
1105,SL,2022-08-05,90.0,2.32,6.11,"Ray, Robbie",660271,592662,strikeout,swinging_strike_blocked,,,,,13.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,2.0,,1,2,2022,-0.24,0.47,-1.5,0.73,,,623205.0,1,3,Top,,,,,663728,,,-8.995798652242389,-130.69485801709322,-8.442807049855226,-1.0220166146808431,25.91211167229063,-25.152073117258396,3.41,1.54,,,,90.6,2267.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.88,,,0.0,1.0,0.0,0.0,,20,4,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,143.0,0.027,-0.209,2022
1106,SL,2022-08-05,88.9,2.68,6.17,"Ray, Robbie",660271,592662,,swinging_strike,,,,,7.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,,,1,1,2022,-0.05,0.55,-0.35,1.48,,,623205.0,1,3,Top,,,,,663728,,,-7.330503846310824,-129.22844687173335,-6.668235845892898,0.8531784798779207,24.168153251717275,-24.89206515287444,3.41,1.54,,,,89.4,2317.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.08,,,,,,,,20,3,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,146.0,0.0,-0.07,2022
1107,SL,2022-08-05,89.4,2.53,6.21,"Ray, Robbie",660271,592662,,swinging_strike,,,,,13.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,,,1,0,2022,-0.3,0.59,-1.46,1.53,,,623205.0,1,3,Top,,,,,663728,,,-9.231520280054015,-129.85028792257103,-6.821220136160015,-1.684691756248449,24.449363242790188,-24.29998412893834,3.41,1.54,,,,90.0,2241.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.95,,,,,,,,20,2,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,154.0,0.0,-0.058,2022
1108,SL,2022-08-05,87.9,2.66,6.2,"Ray, Robbie",660271,592662,,blocked_ball,,,,,13.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,B,,,0,0,2022,-0.33,0.68,-0.42,-0.49,,,623205.0,1,3,Top,,,,,663728,,,-6.766673312455891,-127.49651773270824,-11.566643668357258,-2.438466015708113,22.555394852824985,-22.72628152376526,3.43,1.61,,,,88.3,2240.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.09,,,,,,,,20,1,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,136.0,0.0,0.042,2022
1109,SL,2022-08-05,87.8,2.79,6.13,"Ray, Robbie",621493,592662,strikeout,swinging_strike,,,,,13.0,Taylor Ward strikes out swinging.,R,R,L,SEA,LAA,S,2.0,,1,2,2022,-0.23,0.41,-0.48,0.91,,,623205.0,0,3,Top,,,,,663728,,,-7.439286479886713,-127.6209741915496,-7.397014490179887,-1.0512654634764862,25.23473049380001,-26.38394177745221,3.43,1.64,,,,88.1,2191.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.06,,,0.0,1.0,0.0,0.0,,19,4,Slider,0,1,1,0,1,0,1,0,Standard,Standard,162.0,0.031,-0.251,2022
1110,SI,2022-08-05,93.8,2.65,6.12,"Ray, Robbie",621493,592662,,called_strike,,,,,14.0,Taylor Ward strikes out swinging.,R,R,L,SEA,LAA,S,,,1,1,2022,1.38,1.07,0.7,1.47,,,623205.0,0,3,Top,,,,,663728,,,-8.13026008978298,-136.17563399676055,-8.65316757574897,18.943876272122186,30.24679503371916,-17.093543262076466,3.41,1.67,,,,94.1,2202.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.86,,,,,,,,19,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,146.0,0.0,-0.088,2022
1111,SI,2022-08-05,92.0,2.77,6.04,"Ray, Robbie",621493,592662,,ball,,,,,14.0,Taylor Ward strikes out swinging.,R,R,L,SEA,LAA,B,,,0,1,2022,1.29,1.1,1.53,1.94,,,623205.0,0,3,Top,,,,,663728,,,-5.979539108445737,-133.81179521810023,-6.997460036676049,16.80203189572335,27.816209812865942,-17.592453488102958,3.4,1.73,,,,92.5,2176.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.99,,,,,,,,19,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,149.0,0.0,0.051,2022
1112,SL,2022-08-05,85.3,2.81,6.25,"Ray, Robbie",621493,592662,,swinging_strike,,,,,13.0,Taylor Ward strikes out swinging.,R,R,L,SEA,LAA,S,,,0,0,2022,-0.35,0.37,-0.98,1.08,,,623205.0,0,3,Top,,,,,663728,,,-8.198837336118666,-123.97215735156456,-6.645145532810086,-2.0908096807587238,23.311836275117663,-27.18862415518829,3.43,1.64,,,,85.5,2095.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.14,,,,,,,,19,1,Slider,0,1,1,0,1,0,1,0,Standard,Standard,153.0,0.0,-0.066,2022
1113,SI,2022-08-05,94.6,2.44,6.1,"Ray, Robbie",623205,592662,walk,ball,,,,,12.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,B,,,3,2,2022,1.24,1.16,0.62,3.63,,,,0,3,Top,,,,,663728,,,-7.517843437693168,-137.52996247689012,-3.3684197199604657,17.40341866367173,30.415684737775194,-16.86842980831413,3.36,1.63,,,,94.7,2169.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.09,,,0.7,1.0,0.0,0.0,,18,6,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,144.0,-0.034,0.321,2022
1114,SL,2022-08-05,87.5,2.46,6.15,"Ray, Robbie",623205,592662,,ball,,,,,14.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,B,,,2,2,2022,-0.1,0.41,0.19,0.64,,,,0,3,Top,,,,,663728,,,-5.256973681116059,-127.34110163983917,-8.134798151426565,-0.2486982658540652,21.55499021852557,-26.382242519091182,3.32,1.67,,,,88.3,2061.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.11,,,,,,,,18,5,Slider,0,1,1,0,1,0,1,0,Standard,Standard,158.0,0.0,0.103,2022
1115,FF,2022-08-05,94.4,2.49,6.14,"Ray, Robbie",623205,592662,,swinging_strike,,,,,12.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,S,,,2,1,2022,0.61,1.48,0.09,3.59,,,,0,3,Top,,,,,663728,,,-7.626756980260721,-137.33289938352155,-4.296071195726537,9.37704549281928,28.321072020595608,-12.581767978085738,3.36,1.55,,,,94.7,2310.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.17,,,,,,,,18,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,150.0,0.0,-0.066,2022
1116,SI,2022-08-05,93.9,2.51,6.16,"Ray, Robbie",623205,592662,,foul,,,,,6.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,S,,,2,0,2022,1.21,1.11,0.35,2.78,,,,0,3,Top,,,,,663728,,,-8.294722481580399,-136.47794949866682,-5.488693958739604,16.964410985567177,30.32516081181647,-17.27519343906199,3.36,1.55,191.0,75.3,62.0,94.2,2169.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.94,,,,,,,,18,3,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,146.0,0.0,-0.056,2022
1117,FF,2022-08-05,92.8,2.52,6.18,"Ray, Robbie",623205,592662,,ball,,,,,12.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,B,,,1,0,2022,0.45,1.54,0.98,3.6,,,,0,3,Top,,,,,663728,,,-4.90925884804419,-135.1088897310622,-4.214449392219018,6.507956798605785,28.797381600805608,-12.607898329759738,3.29,1.59,,,,93.1,2354.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.13,,,,,,,,18,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,149.0,0.0,0.063,2022
1118,SI,2022-08-05,93.8,2.42,6.19,"Ray, Robbie",623205,592662,,ball,,,,,13.0,Andrew Velazquez walks.,R,R,L,SEA,LAA,B,,,0,0,2022,1.28,1.07,-0.11,1.15,,,,0,3,Top,,,,,663728,,,-9.379118417019274,-136.0335273968508,-9.68318769584395,17.93708247696355,28.24538157187173,-16.874682654737946,3.44,1.63,,,,94.0,2166.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.01,,,,,,,,18,1,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,146.0,0.0,0.033,2022
1119,FF,2022-08-05,94.8,2.23,6.14,"Ray, Robbie",642423,592662,triple,hit_into_play,,,,,4.0,"Angels challenged (tag play), call on the field was upheld: Magneuris Sierra triples (1) on a line drive to left fielder Jesse Winker.  Magneuris Sierra out at home on the throw, left fielder Jesse Winker to shortstop J.  P. Crawford to catcher Cal Raleigh.",R,L,L,SEA,LAA,X,7.0,line_drive,1,1,2022,0.57,1.57,-0.71,2.25,,,,2,2,Top,45.02,125.39,,,663728,,,-8.947830557174319,-137.7151120991643,-8.069841459040276,9.058051081988738,27.64310456321346,-10.515310018468684,3.41,1.6,207.0,82.5,13.0,95.4,2458.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.0,0.671,0.632,1.6,1.0,1.0,2.0,4.0,13,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,148.0,0.01,0.293,2022
1120,FF,2022-08-05,95.1,2.35,6.14,"Ray, Robbie",642423,592662,,ball,,,,,13.0,"Angels challenged (tag play), call on the field was upheld: Magneuris Sierra triples (1) on a line drive to left fielder Jesse Winker.  Magneuris Sierra out at home on the throw, left fielder Jesse Winker to shortstop J.  P. Crawford to catcher Cal Raleigh.",R,L,L,SEA,LAA,B,,,0,1,2022,0.72,1.35,-1.13,1.56,,,,2,2,Top,,,,,663728,,,-10.73250968939078,-137.940118917785,-9.430323905527812,11.326717800684335,26.289652511181373,-13.039534360795898,3.55,1.67,,,,95.7,2317.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.03,,,,,,,,13,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,144.0,0.0,0.011,2022
1121,SI,2022-08-05,95.5,2.32,6.11,"Ray, Robbie",642423,592662,,called_strike,,,,,8.0,"Angels challenged (tag play), call on the field was upheld: Magneuris Sierra triples (1) on a line drive to left fielder Jesse Winker.  Magneuris Sierra out at home on the throw, left fielder Jesse Winker to shortstop J.  P. Crawford to catcher Cal Raleigh.",R,L,L,SEA,LAA,S,,,0,0,2022,1.21,1.05,-0.07,2.18,,,,2,2,Top,,,,,663728,,,-9.055242781807056,-138.73197854954125,-7.121620064553377,17.642114405204815,29.21649593023501,-17.131489988929918,3.48,1.71,,,,96.0,2274.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.98,,,,,,,,13,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,148.0,0.0,-0.017,2022
1122,SL,2022-08-05,88.2,2.27,6.17,"Ray, Robbie",594838,592662,strikeout,swinging_strike_blocked,,,,,13.0,Phil Gosselin strikes out swinging.,R,R,L,SEA,LAA,S,2.0,,1,2,2022,0.07,0.27,-0.99,0.48,,,,1,2,Top,,,,,663728,,,-8.082596532053625,-128.09555668470233,-8.332478251766666,2.347410750368172,24.23844996347607,-27.70705798765121,3.29,1.56,,,,88.4,2127.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.17,,,0.0,1.0,0.0,0.0,,12,5,Slider,0,1,1,0,1,0,1,0,Standard,Standard,125.0,0.015,-0.112,2022
1123,FF,2022-08-05,95.2,2.38,6.12,"Ray, Robbie",594838,592662,,ball,,,,,13.0,Phil Gosselin strikes out swinging.,R,R,L,SEA,LAA,B,,,0,2,2022,0.5,1.49,-1.0,1.79,,,,1,2,Top,,,,,663728,,,-10.04198688329077,-138.11591697244813,-9.106580163644402,8.536805465392895,28.06192381775169,-11.191525009213017,3.29,1.63,,,,95.8,2211.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.88,,,,,,,,12,4,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,146.0,0.0,0.011,2022
1124,FF,2022-08-05,94.7,2.44,6.2,"Ray, Robbie",594838,592662,,foul,,,,,5.0,Phil Gosselin strikes out swinging.,R,R,L,SEA,LAA,S,,,0,2,2022,0.57,1.48,0.11,2.74,,,,1,2,Top,,,,,663728,,,-7.357422873415297,-137.7537043295636,-6.75026056926862,8.701625800983189,26.97791351939713,-11.946008571287573,3.29,1.56,169.0,63.6,51.0,95.3,2357.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.08,,,,,,,,12,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,145.0,0.0,0.0,2022
1125,FF,2022-08-05,93.9,2.54,6.22,"Ray, Robbie",594838,592662,,swinging_strike,,,,,3.0,Phil Gosselin strikes out swinging.,R,R,L,SEA,LAA,S,,,0,1,2022,0.5,1.42,0.65,3.22,,,,1,2,Top,,,,,663728,,,-6.016547007882669,-136.72714393878886,-5.274034099761307,7.4910429500237,26.738517181066843,-13.313364506516455,3.29,1.56,,,,94.5,2307.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.17,,,,,,,,12,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,145.0,0.0,-0.031,2022
1126,SI,2022-08-05,93.8,2.31,6.17,"Ray, Robbie",594838,592662,,called_strike,,,,,8.0,Phil Gosselin strikes out swinging.,R,R,L,SEA,LAA,S,,,0,0,2022,1.14,1.12,-0.12,1.55,,,,1,2,Top,,,,,663728,,,-8.825321895790847,-136.2918713162852,-8.760959937010755,16.063291368478872,26.040354579229582,-16.526811694423888,3.29,1.46,,,,94.3,2264.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.11,,,,,,,,12,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,147.0,0.0,-0.024,2022
1127,SL,2022-08-05,88.9,2.36,6.16,"Ray, Robbie",665120,592662,field_out,hit_into_play,,,,,7.0,Jared Walsh flies out to center fielder Sam Haggerty.,R,L,L,SEA,LAA,X,8.0,fly_ball,2,1,2022,-0.08,0.55,-0.59,1.82,,,,0,2,Top,133.48,61.53,,,663728,,,-7.07377195092775,-129.37568641287254,-5.810812547400496,0.485535103212403,24.54366975698823,-25.023881799829685,3.57,1.67,341.0,91.8,22.0,89.2,2230.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.21,0.194,0.199,0.0,1.0,0.0,0.0,3.0,11,4,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,157.0,0.02,-0.261,2022
1128,FF,2022-08-05,94.1,2.36,6.14,"Ray, Robbie",665120,592662,,swinging_strike,,,,,3.0,Jared Walsh flies out to center fielder Sam Haggerty.,R,L,L,SEA,LAA,S,,,2,0,2022,0.51,1.37,0.31,3.4,,,,0,2,Top,,,,,663728,,,-6.463473264688697,-136.9952252676437,-4.511824290042522,7.734898135845265,26.526672603652425,-14.02988827254522,3.57,1.67,,,,95.0,2221.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.99,,,,,,,,11,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,153.0,0.0,-0.056,2022
1129,SL,2022-08-05,85.8,2.48,6.17,"Ray, Robbie",665120,592662,,ball,,,,,13.0,Jared Walsh flies out to center fielder Sam Haggerty.,R,L,L,SEA,LAA,B,,,1,0,2022,-0.01,0.37,-0.79,0.6,,,,0,2,Top,,,,,663728,,,-7.694090187983736,-124.7207938835288,-7.705639674490915,1.289210049350299,22.21913656484767,-27.04631499766354,3.64,1.8,,,,85.8,2190.0,6.1,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.38,,,,,,,,11,2,Slider,0,1,1,0,1,0,1,0,Infield shift,Standard,146.0,0.0,0.063,2022
1130,SI,2022-08-05,92.6,2.55,6.19,"Ray, Robbie",665120,592662,,ball,,,,,14.0,Jared Walsh flies out to center fielder Sam Haggerty.,R,L,L,SEA,LAA,B,,,0,0,2022,0.99,1.14,1.44,1.87,,,,0,2,Top,,,,,663728,,,-5.017545362551522,-134.75698483453968,-7.78164915001452,13.195336835337775,26.77939065258508,-16.855310700060173,3.57,1.73,,,,93.2,2188.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.06,,,,,,,,11,1,Sinker,0,1,1,0,1,0,1,0,Infield shift,Standard,146.0,0.0,0.033,2022
1131,SI,2022-08-05,94.7,2.49,6.17,"Ray, Robbie",545358,592662,force_out,hit_into_play,,,,,8.0,"Max Stassi grounds into a force out, shortstop J.  P. Crawford to second baseman Abraham Toro.   Jo Adell out at 2nd.",R,R,L,SEA,LAA,X,6.0,ground_ball,0,0,2022,1.07,1.04,0.04,1.86,,,666176.0,2,1,Top,112.48,152.59,,,663728,,,-8.814207616085884,-137.59431622242846,-7.972290178484222,15.46634450538865,28.060613075753658,-17.388363665819885,3.52,1.65,6.0,100.3,-18.0,95.5,2201.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.88,0.151,0.136,0.0,1.0,0.0,0.0,2.0,5,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,145.0,0.02,-0.218,2022
1132,FF,2022-08-05,94.9,2.54,6.18,"Ray, Robbie",666176,592662,single,hit_into_play,,,,,11.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,X,7.0,line_drive,3,2,2022,0.47,1.44,-0.92,3.13,,650859.0,,2,1,Top,92.16,112.91,,,663728,,,-10.122479980361836,-137.8964232560666,-5.588519100067757,8.034411062779773,27.906617611334973,-12.704685813945584,3.63,1.78,173.0,70.6,25.0,95.7,2437.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.9,0.931,0.883,0.9,1.0,1.0,0.0,4.0,4,6,4-Seam Fastball,0,0,0,0,1,0,1,0,Standard,Standard,150.0,-0.093,0.744,2022
1133,SL,2022-08-05,88.1,2.6,6.13,"Ray, Robbie",666176,592662,,blocked_ball,,,,,13.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,B,,,2,2,2022,-0.2,0.31,-1.16,0.21,,650859.0,,2,1,Top,,,,,663728,,,-8.719152749003365,-127.94470859981058,-9.000301821645607,-0.6812388775732591,22.41304338464795,-27.299618656157183,3.68,1.98,,,,88.7,2171.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.08,,,,,,,,4,5,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,138.0,0.0,0.051,2022
1134,FF,2022-08-05,95.2,2.54,6.26,"Ray, Robbie",666176,592662,,ball,,,,,11.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,B,,,1,2,2022,0.22,1.54,-0.2,4.28,,650859.0,,2,1,Top,,,,,663728,,,-7.685591634846141,-138.46311827501603,-3.044420404978671,4.38715568706968,28.745826632548876,-11.83645303793597,3.69,1.88,,,,95.7,2400.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.05,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.0,0.029,2022
1135,FF,2022-08-05,93.7,2.77,6.25,"Ray, Robbie",666176,592662,,ball,,,,,12.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,B,,,0,2,2022,0.42,1.47,1.18,4.94,,650859.0,,2,1,Top,,,,,663728,,,-5.036909475591079,-136.49137010194815,-0.9403335593089056,6.25797257069245,27.217825508204022,-13.699744661693666,3.76,1.84,,,,94.2,2278.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.21,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,154.0,0.0,0.025,2022
1136,FF,2022-08-05,94.4,2.73,6.21,"Ray, Robbie",666176,592662,,called_strike,,,,,3.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,S,,,0,1,2022,0.29,1.47,0.49,3.27,,650859.0,,2,1,Top,,,,,663728,,,-6.521160113652711,-137.3891554447412,-5.306964190487949,5.033397477933119,26.69048217723148,-12.543188505686157,3.65,1.83,,,,95.3,2280.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.98,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.062,2022
1137,FF,2022-08-05,95.0,2.77,6.17,"Ray, Robbie",666176,592662,,foul,,,,,11.0,Jo Adell singles on a soft line drive to left fielder Jesse Winker.   Luis Rengifo scores.,R,R,L,SEA,LAA,S,,,0,0,2022,0.15,1.28,-1.05,2.95,,650859.0,,2,1,Top,,,,,663728,,,-10.350263428335571,-137.95245346090792,-5.6609299281779535,4.036024860820011,28.939214573301587,-14.672020385373292,3.63,1.78,178.0,85.1,14.0,95.3,2223.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.04,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,145.0,0.0,-0.046,2022
1138,SL,2022-08-05,90.1,2.45,6.15,"Ray, Robbie",650859,592662,double,hit_into_play,,,,,8.0,Luis Rengifo doubles (15) on a sharp line drive to left fielder Jesse Winker.,R,R,L,SEA,LAA,X,7.0,line_drive,0,1,2022,-0.2,0.32,-0.03,1.74,,,,2,1,Top,52.57,106.6,,,663728,,,-5.765100642977273,-131.2401837738844,-5.768282709791103,-1.25512012707509,23.9203289084801,-27.536416673923597,3.19,1.49,137.0,102.4,9.0,90.7,2128.0,6.3,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.18,0.737,0.684,1.25,1.0,1.0,1.0,4.0,3,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,150.0,-0.022,0.238,2022
1139,FF,2022-08-05,95.8,2.41,6.14,"Ray, Robbie",650859,592662,,called_strike,,,,,4.0,Luis Rengifo doubles (15) on a sharp line drive to left fielder Jesse Winker.,R,R,L,SEA,LAA,S,,,0,0,2022,0.68,1.48,-0.82,2.42,,,,2,1,Top,,,,,663728,,,-10.079311603822449,-139.11234537727742,-7.628833275202439,10.885099609603472,27.44235295012482,-11.322054795012583,3.2,1.52,,,,96.6,2479.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.93,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.0,-0.017,2022
1140,FF,2022-08-05,96.7,2.31,6.17,"Ray, Robbie",660271,592662,strikeout,swinging_strike,,,,,1.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,2.0,,2,2,2022,0.55,1.54,-0.38,2.91,,,,1,1,Top,,,,,663728,,,-8.466394572468925,-140.55613347310754,-6.695882933214115,9.139802303282892,30.35985952284663,-10.336573071742167,3.41,1.54,,,,97.3,2408.0,6.6,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,53.92,,,0.0,1.0,0.0,0.0,,2,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,148.0,0.015,-0.134,2022
1141,SL,2022-08-05,89.5,2.46,6.07,"Ray, Robbie",660271,592662,,ball,,,,,13.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,B,,,1,2,2022,-0.3,0.38,-2.3,0.85,,,,1,1,Top,,,,,663728,,,-11.098969158779212,-129.79059706045814,-7.671523859537404,-1.2233889828415592,25.722588488389874,-26.47832420495395,3.49,1.67,,,,89.6,2261.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.1,,,,,,,,2,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,158.0,0.0,0.023,2022
1142,FF,2022-08-05,96.3,2.49,6.13,"Ray, Robbie",660271,592662,,called_strike,,,,,4.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,,,1,1,2022,0.39,1.5,-0.67,2.71,,,,1,1,Top,,,,,663728,,,-9.281646909499988,-139.85938265736004,-6.864199756012812,7.357843524402,33.139538618486206,-11.10330402448184,3.41,1.65,,,,96.2,2334.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.07,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,147.0,0.0,-0.036,2022
1143,FF,2022-08-05,95.6,2.48,6.11,"Ray, Robbie",660271,592662,,ball,,,,,11.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,B,,,0,1,2022,0.36,1.49,-0.85,2.97,,,,1,1,Top,,,,,663728,,,-9.59830138903431,-138.87647805791312,-6.026785489436852,6.801882368924456,31.825787865991945,-11.676714392045596,3.41,1.59,,,,95.7,2399.0,6.5,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.02,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,146.0,0.0,0.016,2022
1144,SL,2022-08-05,89.1,2.53,6.21,"Ray, Robbie",660271,592662,,called_strike,,,,,14.0,Shohei Ohtani strikes out swinging.,R,L,L,SEA,LAA,S,,,0,0,2022,-0.26,0.31,0.43,1.36,,,,1,1,Top,,,,,663728,,,-4.62071392272427,-129.79467017571565,-6.629438011656998,-2.1920041893827493,23.364279073912066,-27.60023133710213,3.51,1.59,,,,89.9,2085.0,6.4,662164,592662,663728,664034,647351,553993,641487,608385,664059,624428,54.1,,,,,,,,2,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,146.0,0.0,-0.024,2022
